strategy,s,l,b,c,d,contrarian,mean_excess_return_bps,sharpe_ratio,sharpe_ratio_diff,n_trades,total_return,benchmark_return,betc,n,x,v,k
"RSI(18,10,2,1)",,,,2,1.0,False,0.06242164369520628,1.2587405308525859,0.7308884206721656,20708,6.780445575209533,2.8433939062298514,1.6371560689611582,18.0,,10.0,
"MAc(2,7,0.0005,1,1)",2.0,7.0,0.0005,1,1.0,True,0.06226734212148061,1.256934035287658,0.7290819251072377,74285,6.770713481781664,2.8433939062298514,0.45572548171109,,,,
"MAc(2,7,0.0005,0,1)",2.0,7.0,0.0005,0,1.0,True,0.06226734212148061,1.256934035287658,0.7290819251072377,74285,6.770713481781664,2.8433939062298514,0.45572548171109,,,,
"CBc(30,0.075,0.00025,2)",,,0.00025,2,,True,0.0622381487605361,1.2565952183941256,0.7287431082137054,12710,6.768872201039509,2.8433939062298514,2.662813611738595,30.0,0.075,,
"RSI(18,10,1,1)",,,,1,1.0,False,0.061840264247900754,1.2519331497650077,0.7240810395845875,20708,6.743776868847023,2.8433939062298514,1.6283023152518408,18.0,,10.0,
"RSI(18,10,0,1)",,,,0,1.0,False,0.061840264247900754,1.2519331497650077,0.7240810395845875,20708,6.743776868847023,2.8433939062298514,1.6283023152518408,18.0,,10.0,
"MAc(7,15,0.00025,0,0)",7.0,15.0,0.00025,0,0.0,True,0.06157759462819721,1.24885949610787,0.7210073859274498,40972,6.727209796860042,2.8433939062298514,0.820952088848487,,,,
"MAc(7,10,0,1,0)",7.0,10.0,0.0,1,0.0,True,0.06152723051272669,1.2482680561292219,0.7204159459488017,79729,6.724033236405497,2.8433939062298514,0.4216805200369688,,,,
"SRc(10,0.005,1,0)",,,0.005,1,0.0,True,0.06140693372035327,1.246879867560814,0.7190277573803937,4349,6.716445889146601,2.8433939062298514,7.721827878991263,10.0,,,
"MAc(3,15,0,2,0)",3.0,15.0,0.0,2,0.0,True,0.06130548277384769,1.2456733056361595,0.7178211954557393,59048,6.710047185193695,2.8433939062298514,0.5681858136764747,,,,
"SRc(5,0.005,1,0)",,,0.005,1,0.0,True,0.06119971997189852,1.2444535592933705,0.7166014491129503,6098,6.703376524325438,2.8433939062298514,5.496373011090061,5.0,,,
"SRc(10,0.005,0,0)",,,0.005,0,0.0,True,0.060681702229203424,1.2383879842443533,0.710535874063933,4349,6.6707041610599465,2.8433939062298514,7.669239090664459,10.0,,,
"MAc(10,15,0.00025,0,2)",10.0,15.0,0.00025,0,2.0,True,0.060625092158570745,1.2377070016880223,0.7098548915076021,37806,6.667133656346009,2.8433939062298514,0.8817560250153428,,,,
"MAc(10,15,0.00025,2,2)",10.0,15.0,0.00025,2,2.0,True,0.060625092158570745,1.2377070016880223,0.7098548915076021,37806,6.667133656346009,2.8433939062298514,0.8817560250153428,,,,
"MAc(10,15,0.00025,1,2)",10.0,15.0,0.00025,1,2.0,True,0.060625092158570745,1.2377070016880223,0.7098548915076021,37806,6.667133656346009,2.8433939062298514,0.8817560250153428,,,,
"BB(18,1,0,0)",,,,0,0.0,False,0.06044350501028698,1.2355806123306439,0.7077285021502236,32808,6.655680609888171,2.8433939062298514,1.0143380592977584,18.0,,,1.0
"MAc(7,15,0,0,0)",7.0,15.0,0.0,0,0.0,True,0.06031965980073926,1.23413027750667,0.7062781673262498,50228,6.647869457216097,2.8433939062298514,0.6617692778147742,,,,
"MAc(10,15,0,2,1)",10.0,15.0,0.0,2,1.0,True,0.06015059806075532,1.2321507536198706,0.7042986434394504,48027,6.6372064120580045,2.8433939062298514,0.6909869877421039,,,,
"SRc(5,0.005,2,0)",,,0.005,2,0.0,True,0.06002162570984111,1.2306590159855872,0.702806905805167,6096,6.629071880838379,2.8433939062298514,5.437230873391059,5.0,,,
"MAc(2,3,0.001,2,1)",2.0,3.0,0.001,2,1.0,True,0.05966550886463457,1.2264801863732617,0.6986280761928415,34689,6.606610914789196,2.8433939062298514,0.9522630970609122,,,,
"BB(12,2,1,2)",,,,1,2.0,False,0.059568073641714576,1.2253299618285929,0.6974778516481727,15766,6.6004654901527084,2.8433939062298514,2.0932593841661515,12.0,,,2.0
"BB(12,2,2,2)",,,,2,2.0,False,0.059568073641714576,1.2253299618285929,0.6974778516481727,15766,6.6004654901527084,2.8433939062298514,2.0932593841661515,12.0,,,2.0
"BB(12,2,0,2)",,,,0,2.0,False,0.059568073641714576,1.2253299618285929,0.6974778516481727,15766,6.6004654901527084,2.8433939062298514,2.0932593841661515,12.0,,,2.0
"SRc(30,0.0025,0,0)",,,0.0025,0,0.0,True,0.059374058976817946,1.2230765293611354,0.6952244191807152,5499,6.588228616609815,2.8433939062298514,5.990387903809615,30.0,,,
"SRc(30,0.0025,1,0)",,,0.0025,1,0.0,True,0.059374058976817946,1.2230765293611354,0.6952244191807152,5499,6.588228616609815,2.8433939062298514,5.990387903809615,30.0,,,
"BB(18,1,2,0)",,,,2,0.0,False,0.058807217104960625,1.2164212783643773,0.6885691681839571,32654,6.552476822752217,2.8433939062298514,1.0033191680578515,18.0,,,1.0
"SRc(10,0.005,2,0)",,,0.005,2,0.0,True,0.05870761529623154,1.2152730109290388,0.6874209007486186,4349,6.546194747432237,2.8433939062298514,7.526091914730095,10.0,,,
"MAc(2,10,0.01,0,0)",2.0,10.0,0.01,0,0.0,True,0.058519866668160093,1.2131636470108462,0.685311536830426,2453,6.534353084737378,2.8433939062298514,13.319105350055805,,,,
"MAc(2,10,0.01,1,0)",2.0,10.0,0.01,1,0.0,True,0.058519866668160093,1.2131636470108462,0.685311536830426,2453,6.534353084737378,2.8433939062298514,13.319105350055805,,,,
"MAc(2,10,0.01,2,0)",2.0,10.0,0.01,2,0.0,True,0.05827173956913127,1.210258066186141,0.6824059560057208,2453,6.5187032371601425,2.8433939062298514,13.287205946107099,,,,
"MAc(3,5,0.001,2,1)",3.0,5.0,0.001,2,1.0,True,0.058200396805184976,1.2093158087397455,0.6814636985593253,37996,6.514203513486798,2.8433939062298514,0.8572222751719651,,,,
"MAc(5,10,0,2,1)",5.0,10.0,0.0,2,1.0,True,0.05802534531926214,1.2072644782962327,0.6794123681158125,65777,6.503162683671821,2.8433939062298514,0.49433408970246595,,,,
"MAc(2,10,0,0,2)",2.0,10.0,0.0,0,2.0,True,0.0580056118299984,1.2070334189067824,0.6791813087263622,55891,6.501918055010328,2.8433939062298514,0.5816605584987142,,,,
"MAc(2,10,0,2,2)",2.0,10.0,0.0,2,2.0,True,0.0580056118299984,1.2070334189067824,0.6791813087263622,55891,6.501918055010328,2.8433939062298514,0.5816605584987142,,,,
"MAc(2,10,0,1,2)",2.0,10.0,0.0,1,2.0,True,0.0580056118299984,1.2070334189067824,0.6791813087263622,55891,6.501918055010328,2.8433939062298514,0.5816605584987142,,,,
"MAc(2,7,0.0005,2,2)",2.0,7.0,0.0005,2,2.0,True,0.05777326615003346,1.2043128656689002,0.67646075548848,62707,6.487263571518147,2.8433939062298514,0.5172678944550168,,,,
"MAc(2,7,0.0005,1,2)",2.0,7.0,0.0005,1,2.0,True,0.05777326615003346,1.2043128656689002,0.67646075548848,62707,6.487263571518147,2.8433939062298514,0.5172678944550168,,,,
"MAc(2,7,0.0005,0,2)",2.0,7.0,0.0005,0,2.0,True,0.05777326615003346,1.2043128656689002,0.67646075548848,62707,6.487263571518147,2.8433939062298514,0.5172678944550168,,,,
"MAc(2,10,0.0005,1,2)",2.0,10.0,0.0005,1,2.0,True,0.05770177711930061,1.203475819070661,0.6756237088902407,52549,6.482754622520667,2.8433939062298514,0.6168294946165167,,,,
"MAc(2,10,0.0005,0,2)",2.0,10.0,0.0005,0,2.0,True,0.05770177711930061,1.203475819070661,0.6756237088902407,52549,6.482754622520667,2.8433939062298514,0.6168294946165167,,,,
"MAc(2,10,0.0005,2,2)",2.0,10.0,0.0005,2,2.0,True,0.05770177711930061,1.203475819070661,0.6756237088902407,52549,6.482754622520667,2.8433939062298514,0.6168294946165167,,,,
"SRc(5,0.001,2,1)",,,0.001,2,1.0,True,0.05766400188257329,1.203034680862356,0.6751825706819358,42346,6.480372066567326,2.8433939062298514,0.7651693272761685,5.0,,,
"MAc(3,10,0,2,2)",3.0,10.0,0.0,2,2.0,True,0.05695763286121576,1.1947626377245546,0.6669105275441344,58573,6.4358200302891655,2.8433939062298514,0.5493845312933574,,,,
"MAc(3,10,0,0,2)",3.0,10.0,0.0,0,2.0,True,0.05695763286121576,1.1947626377245546,0.6669105275441344,58573,6.4358200302891655,2.8433939062298514,0.5493845312933574,,,,
"MAc(3,10,0,1,2)",3.0,10.0,0.0,1,2.0,True,0.05695763286121576,1.1947626377245546,0.6669105275441344,58573,6.4358200302891655,2.8433939062298514,0.5493845312933574,,,,
"CBc(30,0.04,0.00025,0)",,,0.00025,0,,True,0.056895592705601246,1.1940390508151149,0.6661869406346946,12550,6.431907039798262,2.8433939062298514,2.5625127648598656,30.0,0.04,,
"CBc(30,0.04,0.00025,1)",,,0.00025,1,,True,0.05687209377922882,1.193763901399753,0.6659117912193327,12550,6.430424917863993,2.8433939062298514,2.561922278033464,30.0,0.04,,
"SRc(30,0.0025,2,0)",,,0.0025,2,0.0,True,0.05682548663125784,1.1932348123748298,0.6653827021944095,5499,6.427485316487883,2.8433939062298514,5.844231056999348,30.0,,,
"MAc(3,10,0.0005,1,2)",3.0,10.0,0.0005,1,2.0,True,0.056691140428715016,1.1916422798136506,0.6637901696332303,51905,6.419011846235722,2.8433939062298514,0.6183423414156365,,,,
"MAc(3,10,0.0005,2,2)",3.0,10.0,0.0005,2,2.0,True,0.056691140428715016,1.1916422798136506,0.6637901696332303,51905,6.419011846235722,2.8433939062298514,0.6183423414156365,,,,
"MAc(3,10,0.0005,0,2)",3.0,10.0,0.0005,0,2.0,True,0.056691140428715016,1.1916422798136506,0.6637901696332303,51905,6.419011846235722,2.8433939062298514,0.6183423414156365,,,,
"MAc(5,10,0.00025,0,1)",5.0,10.0,0.00025,0,1.0,True,0.0565401790797596,1.1898746746480273,0.6620225644676071,58015,6.409490427130541,2.8433939062298514,0.5523994162829045,,,,
"MAc(5,10,0.00025,1,1)",5.0,10.0,0.00025,1,1.0,True,0.0565401790797596,1.1898746746480273,0.6620225644676071,58015,6.409490427130541,2.8433939062298514,0.5523994162829045,,,,
"MAc(3,10,0.00025,1,1)",3.0,10.0,0.00025,1,1.0,True,0.05640173161555807,1.1882535945470418,0.6604014843666216,63285,6.400758282513168,2.8433939062298514,0.5057089580874747,,,,
"MAc(3,10,0.00025,0,1)",3.0,10.0,0.00025,0,1.0,True,0.05640173161555807,1.1882535945470418,0.6604014843666216,63285,6.400758282513168,2.8433939062298514,0.5057089580874747,,,,
"MAc(3,10,0.00025,0,2)",3.0,10.0,0.00025,0,2.0,True,0.056397063598609645,1.1881989367805408,0.6603468266001206,56823,6.400463861814999,2.8433939062298514,0.5631930610681413,,,,
"MAc(3,10,0.00025,2,2)",3.0,10.0,0.00025,2,2.0,True,0.056397063598609645,1.1881989367805408,0.6603468266001206,56823,6.400463861814999,2.8433939062298514,0.5631930610681413,,,,
"MAc(3,10,0.00025,1,2)",3.0,10.0,0.00025,1,2.0,True,0.056397063598609645,1.1881989367805408,0.6603468266001206,56823,6.400463861814999,2.8433939062298514,0.5631930610681413,,,,
"RSI(18,10,2,2)",,,,2,2.0,False,0.05592107598627382,1.182625374033623,0.6547732638532028,20534,6.370442418728515,2.8433939062298514,1.5511937320367475,18.0,,10.0,
"RSI(18,10,0,2)",,,,0,2.0,False,0.05592107598627382,1.182625374033623,0.6547732638532028,20534,6.370442418728515,2.8433939062298514,1.5511937320367475,18.0,,10.0,
"RSI(18,10,1,2)",,,,1,2.0,False,0.05592107598627382,1.182625374033623,0.6547732638532028,20534,6.370442418728515,2.8433939062298514,1.5511937320367475,18.0,,10.0,
"RSI(7,30,2,0)",,,,2,0.0,False,0.05590902856610794,1.182484171984886,0.6546320618044658,22395,6.369682565048555,2.8433939062298514,1.422121581837141,7.0,,30.0,
"CBc(30,0.04,0.00025,2)",,,0.00025,2,,True,0.05577612659506336,1.1809312018072335,0.6530790916268133,12550,6.361300185221028,2.8433939062298514,2.5343825439127596,30.0,0.04,,
"MAc(2,10,0.00025,2,2)",2.0,10.0,0.00025,2,2.0,True,0.05576406360296204,1.1807871467272877,0.6529350365468675,55531,6.360539349389513,2.8433939062298514,0.572701675585665,,,,
"MAc(2,10,0.00025,1,2)",2.0,10.0,0.00025,1,2.0,True,0.05576406360296204,1.1807871467272877,0.6529350365468675,55531,6.360539349389513,2.8433939062298514,0.572701675585665,,,,
"MAc(2,10,0.00025,0,2)",2.0,10.0,0.00025,0,2.0,True,0.05576406360296204,1.1807871467272877,0.6529350365468675,55531,6.360539349389513,2.8433939062298514,0.572701675585665,,,,
"MAc(10,15,0,0,1)",10.0,15.0,0.0,0,1.0,True,0.055718973245982246,1.180260797423904,0.6524086872434839,48041,6.357695414903119,2.8433939062298514,0.6616947414607438,,,,
"MAc(10,15,0,1,1)",10.0,15.0,0.0,1,1.0,True,0.055718973245982246,1.180260797423904,0.6524086872434839,48041,6.357695414903119,2.8433939062298514,0.6616947414607438,,,,
"MAc(7,15,0.0005,2,0)",7.0,15.0,0.0005,2,0.0,True,0.05554010781159349,1.1781666117653444,0.6503145015849242,34910,6.346414032111895,2.8433939062298514,0.9089679221013885,,,,
"BB(18,1,1,0)",,,,1,0.0,False,0.05551878709209826,1.1779170115356288,0.6500649013552086,32770,6.345069293823964,2.8433939062298514,0.9681216499578827,18.0,,,1.0
"MAc(7,15,0.0005,1,0)",7.0,15.0,0.0005,1,0.0,True,0.05528709434081652,1.175204076144969,0.6473519659645487,34910,6.3304559917843966,2.8433939062298514,0.9066823248044109,,,,
"RSI(7,30,0,0)",,,,0,0.0,False,0.055193723382074164,1.1741086757318409,0.6462565655514206,22399,6.324566908011695,2.8433939062298514,1.4117967114629437,7.0,,30.0,
"MAc(10,15,0.0005,0,2)",10.0,15.0,0.0005,0,2.0,True,0.05504356568794087,1.1723528374808179,0.6445007273003976,29634,6.315096176943089,2.8433939062298514,1.0655153163499846,,,,
"MAc(10,15,0.0005,2,2)",10.0,15.0,0.0005,2,2.0,True,0.05504356568794087,1.1723528374808179,0.6445007273003976,29634,6.315096176943089,2.8433939062298514,1.0655153163499846,,,,
"MAc(10,15,0.0005,1,2)",10.0,15.0,0.0005,1,2.0,True,0.05504356568794087,1.1723528374808179,0.6445007273003976,29634,6.315096176943089,2.8433939062298514,1.0655153163499846,,,,
"RSI(7,30,1,0)",,,,1,0.0,False,0.05497793401829451,1.1715820021979924,0.6437298920175721,22397,6.310956662838321,2.8433939062298514,1.4088843735407246,7.0,,30.0,
"MAc(2,3,0.0005,0,1)",2.0,3.0,0.0005,0,1.0,True,0.05490103828671301,1.1706835727479918,0.6428314625675716,75774,6.306106702945586,2.8433939062298514,0.41611282913305264,,,,
"MAc(2,3,0.0005,1,1)",2.0,3.0,0.0005,1,1.0,True,0.05490103828671301,1.1706835727479918,0.6428314625675716,75774,6.306106702945586,2.8433939062298514,0.41611282913305264,,,,
"MAc(3,15,0.001,1,0)",3.0,15.0,0.001,1,0.0,True,0.05399948032483883,1.160127232928878,0.6322751227484579,34670,6.249243729330053,2.8433939062298514,0.9012465718676166,,,,
"CBc(15,0.01,0.0005,0)",,,0.0005,0,,True,0.05387236795674331,1.1586400706180955,0.6307879604376753,18492,6.24122651076077,2.8433939062298514,1.6875477262493972,15.0,0.01,,
"CBc(15,0.01,0.0005,1)",,,0.0005,1,,True,0.053561629619247715,1.1550016335169662,0.6271495233365459,18492,6.221627653412082,2.8433939062298514,1.682248446196215,15.0,0.01,,
"SRc(3,0.0025,2,1)",,,0.0025,2,1.0,True,0.05335646813339609,1.1525982071160197,0.6247460969355995,24240,6.208687728692596,2.8433939062298514,1.2806699110339512,3.0,,,
"MAc(5,7,0.00025,0,2)",5.0,7.0,0.00025,0,2.0,True,0.053308856675965244,1.152039172974944,0.6241870627945237,59939,6.205684783610663,2.8433939062298514,0.5176666931055459,,,,
"MAc(5,7,0.00025,2,2)",5.0,7.0,0.00025,2,2.0,True,0.053308856675965244,1.152039172974944,0.6241870627945237,59939,6.205684783610663,2.8433939062298514,0.5176666931055459,,,,
"MAc(5,7,0.00025,1,2)",5.0,7.0,0.00025,1,2.0,True,0.053308856675965244,1.152039172974944,0.6241870627945237,59939,6.205684783610663,2.8433939062298514,0.5176666931055459,,,,
"MAc(7,15,0.0005,0,0)",7.0,15.0,0.0005,0,0.0,True,0.05293908629602587,1.1477112556227,0.6198591454422798,34912,6.182362663184165,2.8433939062298514,0.8854208672067148,,,,
"MAc(2,10,0.00025,2,1)",2.0,10.0,0.00025,2,1.0,True,0.05279849227788231,1.1460633288500548,0.6182112186696346,67083,6.173495131331217,2.8433939062298514,0.46013856948341736,,,,
"CBc(15,0.01,0.0005,2)",,,0.0005,2,,True,0.05256101774649975,1.1432854659149116,0.6154333557344914,18490,6.158517161435309,2.8433939062298514,1.6653642946012193,15.0,0.01,,
"MAc(5,15,0.00025,2,0)",5.0,15.0,0.00025,2,0.0,True,0.05244291538271052,1.1419014267547978,0.6140493165743776,43838,6.151068220956631,2.8433939062298514,0.7015680711889949,,,,
"SRc(30,0.0005,1,1)",,,0.0005,1,1.0,True,0.05232277982691128,1.1404962677461918,0.6126441575657716,11678,6.143491043194817,2.8433939062298514,2.630369516695845,30.0,,,
"SRc(30,0.0005,0,1)",,,0.0005,0,1.0,True,0.05232277982691128,1.1404962677461918,0.6126441575657716,11678,6.143491043194817,2.8433939062298514,2.630369516695845,30.0,,,
"MAc(7,10,0,2,0)",7.0,10.0,0.0,2,0.0,True,0.05230168456194422,1.1402462034362588,0.6123940932558386,77499,6.142160524752342,2.8433939062298514,0.39627353415865635,,,,
"SRc(20,0.0005,1,2)",,,0.0005,1,2.0,True,0.05223170547860518,1.1394298893459145,0.6115777791654943,17118,6.137746811005889,2.8433939062298514,1.7927756779430684,20.0,,,
"SRc(20,0.0005,0,2)",,,0.0005,0,2.0,True,0.05223170547860518,1.1394298893459145,0.6115777791654943,17118,6.137746811005889,2.8433939062298514,1.7927756779430684,20.0,,,
"SRc(20,0.0005,2,2)",,,0.0005,2,2.0,True,0.05223170547860518,1.1394298893459145,0.6115777791654943,17118,6.137746811005889,2.8433939062298514,1.7927756779430684,20.0,,,
"SRc(30,0.0005,2,1)",,,0.0005,2,1.0,True,0.0520791377677014,1.13764346221362,0.6097913520331998,11678,6.128124075600537,2.8433939062298514,2.6237900649086043,30.0,,,
"SRc(3,0.001,0,2)",,,0.001,0,2.0,True,0.05195980343759017,1.1362446751507915,0.6083925649703713,53844,6.120597432665194,2.8433939062298514,0.5683639247330431,3.0,,,
"SRc(3,0.001,2,2)",,,0.001,2,2.0,True,0.05195980343759017,1.1362446751507915,0.6083925649703713,53844,6.120597432665194,2.8433939062298514,0.5683639247330431,3.0,,,
"SRc(3,0.001,1,2)",,,0.001,1,2.0,True,0.05195980343759017,1.1362446751507915,0.6083925649703713,53844,6.120597432665194,2.8433939062298514,0.5683639247330431,3.0,,,
"SRc(30,0,1,0)",,,0.0,1,0.0,True,0.05132951607237985,1.1288658150372066,0.6010137048567864,13702,6.080844010995386,2.8433939062298514,2.2189621993122848,30.0,,,
"SRc(30,0,0,0)",,,0.0,0,0.0,True,0.05110337314793927,1.126217908673939,0.5983657984935188,13702,6.066580747079362,2.8433939062298514,2.213757388366429,30.0,,,
"SRc(30,0,2,0)",,,0.0,2,0.0,True,0.050638526919006256,1.1207750272277437,0.5929229170473235,13702,6.0372620122127225,2.8433939062298514,2.2030586820218665,30.0,,,
"MAc(7,10,0.00025,2,2)",7.0,10.0,0.00025,2,2.0,True,0.05044233453672595,1.1184754375363053,0.5906233273558851,50317,6.024887785896777,2.8433939062298514,0.598693064560365,,,,
"MAc(7,10,0.00025,0,2)",7.0,10.0,0.00025,0,2.0,True,0.05044233453672595,1.1184754375363053,0.5906233273558851,50317,6.024887785896777,2.8433939062298514,0.598693064560365,,,,
"MAc(7,10,0.00025,1,2)",7.0,10.0,0.00025,1,2.0,True,0.05044233453672595,1.1184754375363053,0.5906233273558851,50317,6.024887785896777,2.8433939062298514,0.598693064560365,,,,
"MAc(2,10,0.01,0,2)",2.0,10.0,0.01,0,2.0,True,0.05038536417620626,1.117916776938179,0.5900646667577588,2445,6.021294557015115,2.8433939062298514,12.313485801666902,,,,
"MAc(2,10,0.01,1,2)",2.0,10.0,0.01,1,2.0,True,0.05038536417620626,1.117916776938179,0.5900646667577588,2445,6.021294557015115,2.8433939062298514,12.313485801666902,,,,
"MAc(2,10,0.01,2,2)",2.0,10.0,0.01,2,2.0,True,0.05038536417620626,1.117916776938179,0.5900646667577588,2445,6.021294557015115,2.8433939062298514,12.313485801666902,,,,
"SRc(3,0.0025,0,1)",,,0.0025,0,1.0,True,0.05031930129191504,1.1170360641625359,0.5891839539821156,24244,6.017127845383387,2.8433939062298514,1.2409519562331683,3.0,,,
"SRc(3,0.0025,1,1)",,,0.0025,1,1.0,True,0.05031930129191504,1.1170360641625359,0.5891839539821156,24244,6.017127845383387,2.8433939062298514,1.2409519562331683,3.0,,,
"MAc(3,15,0.001,0,0)",3.0,15.0,0.001,0,0.0,True,0.050307036404460964,1.1168924548539731,0.5890403446735529,34670,6.016354275628373,2.8433939062298514,0.8676599762948333,,,,
"SRc(5,0.0005,2,2)",,,0.0005,2,2.0,True,0.0502703848970847,1.1164617822009204,0.5886096720205002,53081,6.014042595420287,2.8433939062298514,0.5664967309790968,5.0,,,
"SRc(5,0.0005,0,2)",,,0.0005,0,2.0,True,0.0502703848970847,1.1164617822009204,0.5886096720205002,53081,6.014042595420287,2.8433939062298514,0.5664967309790968,5.0,,,
"SRc(5,0.0005,1,2)",,,0.0005,1,2.0,True,0.0502703848970847,1.1164617822009204,0.5886096720205002,53081,6.014042595420287,2.8433939062298514,0.5664967309790968,5.0,,,
"MAc(7,10,0.00025,0,0)",7.0,10.0,0.00025,0,0.0,True,0.049306461317830924,1.1051752556527172,0.577323145472297,54385,5.953246103821952,2.8433939062298514,0.5473242717497427,,,,
"SRc(20,0,2,2)",,,0.0,2,2.0,True,0.04915452266402524,1.103399167520339,0.5755470573399187,20520,5.943663044242984,2.8433939062298514,1.448260975692735,20.0,,,
"SRc(20,0,0,2)",,,0.0,0,2.0,True,0.04915452266402524,1.103399167520339,0.5755470573399187,20520,5.943663044242984,2.8433939062298514,1.448260975692735,20.0,,,
"SRc(20,0,1,2)",,,0.0,1,2.0,True,0.04915452266402524,1.103399167520339,0.5755470573399187,20520,5.943663044242984,2.8433939062298514,1.448260975692735,20.0,,,
"MAc(2,7,0.001,1,1)",2.0,7.0,0.001,1,1.0,True,0.048964271612260704,1.1011700541748637,0.5733179439944435,54614,5.931663548931197,2.8433939062298514,0.5430533882274872,,,,
"MAc(2,7,0.001,0,1)",2.0,7.0,0.001,0,1.0,True,0.048964271612260704,1.1011700541748637,0.5733179439944435,54614,5.931663548931197,2.8433939062298514,0.5430533882274872,,,,
"MAc(3,10,0,0,1)",3.0,10.0,0.0,0,1.0,True,0.048761659172216976,1.0987961904366825,0.5709440802562623,68013,5.918884397374003,2.8433939062298514,0.4351289016345407,,,,
"MAc(3,10,0,1,1)",3.0,10.0,0.0,1,1.0,True,0.048761659172216976,1.0987961904366825,0.5709440802562623,68013,5.918884397374003,2.8433939062298514,0.4351289016345407,,,,
"MAc(3,10,0.0005,0,1)",3.0,10.0,0.0005,0,1.0,True,0.04849714763677103,1.095699036547628,0.5678469263672078,55347,5.90220115226151,2.8433939062298514,0.5331997355106428,,,,
"MAc(3,10,0.0005,1,1)",3.0,10.0,0.0005,1,1.0,True,0.04849714763677103,1.095699036547628,0.5678469263672078,55347,5.90220115226151,2.8433939062298514,0.5331997355106428,,,,
"SRc(20,0,0,1)",,,0.0,0,1.0,True,0.04767712755852777,1.0861003575912096,0.5582482474107894,20698,5.850480927888559,2.8433939062298514,1.4132961947745093,20.0,,,
"SRc(20,0,1,1)",,,0.0,1,1.0,True,0.04767712755852777,1.0861003575912096,0.5582482474107894,20698,5.850480927888559,2.8433939062298514,1.4132961947745093,20.0,,,
"SRc(10,0.00025,2,1)",,,0.00025,2,1.0,True,0.04707953114813813,1.0791016864584164,0.5512495762779962,36202,5.812789386852105,2.8433939062298514,0.8028271071835955,10.0,,,
"MAc(5,10,0.00025,2,1)",5.0,10.0,0.00025,2,1.0,True,0.04697988994285963,1.077933538972945,0.5500814287925248,58015,5.8065048267169,2.8433939062298514,0.5004313390258467,,,,
"SRc(20,0,2,1)",,,0.0,2,1.0,True,0.046968974715284974,1.0778086090361094,0.5499564988556892,20698,5.805816382574833,2.8433939062298514,1.4025066147876204,20.0,,,
"SRc(10,0,2,1)",,,0.0,2,1.0,True,0.04694081239631755,1.0774774334863242,0.549625323305904,40348,5.804040131609152,2.8433939062298514,0.7192475626560365,10.0,,,
"SRc(5,0.001,0,1)",,,0.001,0,1.0,True,0.04683628451262461,1.0762531187880706,0.5484010086076504,42346,5.79744735938166,2.8433939062298514,0.6845330561778751,5.0,,,
"SRc(5,0.001,1,1)",,,0.001,1,1.0,True,0.04683628451262461,1.0762531187880706,0.5484010086076504,42346,5.79744735938166,2.8433939062298514,0.6845330561778751,5.0,,,
"MAc(2,15,0.01,1,0)",2.0,15.0,0.01,1,0.0,True,0.04658983291890777,1.0733866827804563,0.5455345726000361,3203,5.78190318910791,2.8433939062298514,9.025762081030143,,,,
"MAc(2,15,0.01,2,0)",2.0,15.0,0.01,2,0.0,True,0.046578898858512775,1.0732586540235434,0.5454065438431231,3203,5.781213557144083,2.8433939062298514,9.024685540343558,,,,
"CBc(30,0.075,0,1)",,,0.0,1,,True,0.04610480006835583,1.0676896982496988,0.5398375880692786,13678,5.751311245661183,2.8433939062298514,2.1023948112520774,30.0,0.075,,
"CBc(15,0.01,0.001,0)",,,0.001,0,,True,0.0460777117455931,1.0673750480460806,0.5395229378656604,13617,5.749602733676725,2.8433939062298514,2.1111855524993484,15.0,0.01,,
"CBc(30,0.075,0,0)",,,0.0,0,,True,0.045878657143915244,1.0650417969575456,0.5371896867771254,13678,5.737047981745159,2.8433939062298514,2.0971808677237753,30.0,0.075,,
"MAc(3,15,0.0005,2,0)",3.0,15.0,0.0005,2,0.0,True,0.04581302335548975,1.064272194387367,0.5364200842069468,43968,5.732908334004965,2.8433939062298514,0.6519409950424132,,,,
"CBc(15,0.01,0.001,1)",,,0.001,1,,True,0.045795456890025274,1.0640701259359848,0.5362180157555646,13617,5.731800383651836,2.8433939062298514,2.1046487418858177,15.0,0.01,,
"SRc(10,0.00025,1,1)",,,0.00025,1,1.0,True,0.04579519530703863,1.0640634464870162,0.536211336306596,36202,5.731783885115861,2.8433939062298514,0.7916391200922408,10.0,,,
"SRc(10,0.00025,0,1)",,,0.00025,0,1.0,True,0.04579519530703863,1.0640634464870162,0.536211336306596,36202,5.731783885115861,2.8433939062298514,0.7916391200922408,10.0,,,
"MAc(5,15,0,2,0)",5.0,15.0,0.0,2,0.0,True,0.045677063189533004,1.0626802423205548,0.5348281321401346,51310,5.724333068013758,2.8433939062298514,0.5578184630689689,,,,
"CBc(15,0.01,0.001,2)",,,0.001,2,,True,0.04564319889548965,1.0622873372123793,0.5344352270319591,13617,5.722197182646285,2.8433939062298514,2.1011225610069344,15.0,0.01,,
"SRc(20,0.001,2,2)",,,0.001,2,2.0,True,0.045636141847385396,1.0622048151532062,0.534352704972786,13719,5.721752081213959,2.8433939062298514,2.085338611128347,20.0,,,
"SRc(20,0.001,0,2)",,,0.001,0,2.0,True,0.045636141847385396,1.0622048151532062,0.534352704972786,13719,5.721752081213959,2.8433939062298514,2.085338611128347,20.0,,,
